year,equipment_type,unit_name,unit_count
1993,logistics and support,Thetis mine warfare trials,1
1993,logistics and support,div trials,1
1993,logistics and support,electronic trials,1
1993,logistics and support,msl trials,2
1993,logistics and support,NA,6
1993,mine warfare,Circe,5
1993,mine warfare,Eridan,9
1993,mine warfare,Ouistreham,2
1993,mine warfare,Vulcain,4
1993,mine warfare,NA,0
1993,patrol and coastal combatants,Albatros,0
1993,patrol and coastal combatants,Athos,2
1993,patrol and coastal combatants,Grebe,2
1993,patrol and coastal combatants,L'Audacieuse,10
1993,patrol and coastal combatants,La Combattante,1
1993,patrol and coastal combatants,Leopard (Instruction),8
1993,patrol and coastal combatants,Patra,4
1993,patrol and coastal combatants,Stene,1
1993,patrol and coastal combatants,Sterne,1
1993,patrol and coastal combatants,NA,5
1993,principal surface combatants,Aconit,1
1993,principal surface combatants,Cassard,2
1993,principal surface combatants,Clemenceau,2
1993,principal surface combatants,Commandant Riviere,3
1993,principal surface combatants,D'Estienne d'Orves,17
1993,principal surface combatants,Floreal,4
1993,principal surface combatants,Georges Leygues,7
1993,principal surface combatants,Jeanne d'Arc,1
1993,principal surface combatants,Suffren,2
1993,principal surface combatants,Tourville,3
1993,radars,STRIDA II,0
1993,submarines,Agosta,4
1993,submarines,Daphne,4
1993,submarines,L'Inflexible,1
1993,submarines,Le Redoutable,4
1993,submarines,Rubis,6
1993,surface-to-surface missile launchers,Crotale,24
1993,surface-to-surface missile launchers,HAWK,69
1993,surface-to-surface missile launchers,Hades,15
1993,surface-to-surface missile launchers,Mistral,200
1993,surface-to-surface missile launchers,Roland II / Roland I,180
1994,air-launched missiles,AIM-9 Sidewinder,0
1994,air-launched missiles,AM-39 Exocet,0
1994,air-launched missiles,AS-12/-20/-30,0
1994,air-launched missiles,AS-30/-30L,0
1994,air-launched missiles,Martel AS-37,0
1994,air-launched missiles,R-530,0
1994,air-launched missiles,R-550 Magic,0
1994,air-launched missiles,R-550 Magic 1/II,0
1994,air-launched missiles,R-550 Magic 2,0
1994,air-launched missiles,Super 530F/D,0
1994,aircraft,A 310-300,2
1994,aircraft,A310-300,0
1994,aircraft,Alize,1
1994,aircraft,Alpha Jet,158
1994,aircraft,Atlantic,16
1994,aircraft,Atlantique,9
1994,aircraft,C-130-H,3
1994,aircraft,C-130-H-30,9
1994,aircraft,C-130H,0
1994,aircraft,C-135FR,22
1994,aircraft,C-160,40
1994,aircraft,C-160 Astarte,8
1994,aircraft,C-160 ELINT/ESM,0
1994,aircraft,C-160 Gabriel,2
1994,aircraft,C-160 Transall,0
1994,aircraft,C-160-AG,9
1994,aircraft,C-160NG,21
1994,aircraft,CAP 10,8
1994,aircraft,CAP 10B/230,51
1994,aircraft,CM-170,0
1994,aircraft,CN-235,0
1994,aircraft,CN-235M,8
1994,aircraft,Cessna Caravan II,2
1994,aircraft,Crusader,12
1994,aircraft,DC-8,4
1994,aircraft,DC-8F,0
1994,aircraft,DH-6,0
1994,aircraft,DHC-6,10
1994,aircraft,E-3F,4
1994,aircraft,EMB-121,21
1994,aircraft,EMB-121 Xingu,4
1994,aircraft,EMB-312 Tucano,2
1994,aircraft,Entendard IV P-PM,8
1994,aircraft,F1-B Mirage,0
1994,aircraft,F1-C Mirage,0
1994,aircraft,F1CR Mirage,0
1994,aircraft,Falcon 10MER,5
1994,aircraft,Falcon 20,6
1994,aircraft,Falcon 50,0
1994,aircraft,Falcon 900,0
1994,aircraft,Falcon-20,7
1994,aircraft,Falcon-50,4
1994,aircraft,Falcon-900,2
1994,aircraft,Gardian,5
1994,aircraft,IIIB/BE,7
1994,aircraft,Jaguar A,0
1994,aircraft,Jaguar E,0
1994,aircraft,Jaguar-A,101
1994,aircraft,Jaguar-E,0
1994,aircraft,KC-135,0
1994,aircraft,M-2000B Mirage,0
1994,aircraft,MS-760,44
1994,aircraft,MS-880 Rallye,4
1994,aircraft,Mirage 2000B,0
1994,aircraft,Mirage 2000C,0
1994,aircraft,Mirage 2000N,45
1994,aircraft,Mirage F-1B,18
1994,aircraft,Mirage F-1C,0
1994,aircraft,Mirage F1-C,70
1994,aircraft,Mirage F1-CR,51
1994,aircraft,Mirage IIIB,5
1994,aircraft,Mirage IV P,18
1994,aircraft,Mirage MIVP,18
1994,aircraft,Mystere-Falcon 20P,1
1994,aircraft,N-262,24
1994,aircraft,N-262 Fregate,4
1994,aircraft,Navajo,6
1994,aircraft,Nord-262,0
1994,aircraft,PC-6,5
1994,aircraft,Rallye 880,10
1994,aircraft,SA-313/-316,0
1994,aircraft,SA-330,0
1994,aircraft,Super Etendard,0
1994,aircraft,TB-30 Epsilon,148
1994,aircraft,TBM-700,8
1994,aircraft,TMB-700,0
1994,aircraft,Xingu,17
1994,amphibious,Batral,0
1994,amphibious,Bougainville,1
1994,amphibious,Champlain,5
1994,amphibious,Foudre,1
1994,amphibious,Mistral,0
1994,amphibious,Ouragan,2
1994,amphibious,NA,30
1994,anti-tank and anti-infrastructure,APILAS,10800
1994,anti-tank and anti-infrastructure,NA,11200
1994,armoured fighting vehicles,AML-60/-90,570
1994,armoured fighting vehicles,AMX-10P/PC,713
1994,armoured fighting vehicles,AMX-10RC,713
1994,armoured fighting vehicles,AMX-30,998
1994,armoured fighting vehicles,AMX-30B2,658
1994,armoured fighting vehicles,ERC-90F4 Sagaie,192
1994,armoured fighting vehicles,Leclerc,49
1994,armoured fighting vehicles,VAB,3975
1994,armoured fighting vehicles,VBL M-11,694
1994,artillery,53T1,19
1994,artillery,53T2,795
1994,artillery,AU-50,55
1994,artillery,AU-F-1,253
1994,artillery,BF-50,200
1994,artillery,F-3,123
1994,artillery,HM-2,149
1994,artillery,M-51,250
1994,artillery,MLRS,41
1994,artillery,RT-Fl,370
1994,artillery,TR-F-1,105
1994,artillery,towed,362
1994,artillery,NA,0
1994,ballistic missiles,SSBS,18
1994,helicopters,AS-332,0
1994,helicopters,AS-332 Super Puma,7
1994,helicopters,AS-350 Ecureuil,6
1994,helicopters,AS-355,42
1994,helicopters,AS-365,6
1994,helicopters,AS-532,22
1994,helicopters,AS-555,10
1994,helicopters,Alouette,0
1994,helicopters,SA-313,22
1994,helicopters,SA-313/-316/-319,0
1994,helicopters,SA-313/-318,109
1994,helicopters,SA-316,47
1994,helicopters,SA-316/-319,29
1994,helicopters,SA-319,0
1994,helicopters,SA-319 Alouette III,25
1994,helicopters,SA-330 Puma,160
1994,helicopters,SA-341F,0
1994,helicopters,SA-341F/M,157
1994,helicopters,SA-342M,184
1994,helicopters,SA-365,6
1994,helicopters,SE-3130,0
1994,logistics and support,Durance,5
1994,logistics and support,Glycine,2
1994,logistics and support,Jules Verne,1
1994,logistics and support,Thetis mine warfare trials,1
1994,logistics and support,div trials,1
1994,logistics and support,electronic trials,1
1994,logistics and support,msl trials,2
1994,logistics and support,NA,0
1994,mine warfare,Antares,1
1994,mine warfare,Circe,5
1994,mine warfare,Eridan,9
1994,mine warfare,Ouistreham,1
1994,mine warfare,Vulcain,4
1994,mine warfare,NA,0
1994,patrol and coastal combatants,Albatros,1
1994,patrol and coastal combatants,Arago,0
1994,patrol and coastal combatants,Athos,2
1994,patrol and coastal combatants,Flamant,0
1994,patrol and coastal combatants,Grebe,2
1994,patrol and coastal combatants,L'Audacieuse,0
1994,patrol and coastal combatants,La Combattante,1
1994,patrol and coastal combatants,Leopard (Instruction),8
1994,patrol and coastal combatants,Patra,4
1994,patrol and coastal combatants,Stene,1
1994,patrol and coastal combatants,Sterne,1
1994,patrol and coastal combatants,NA,5
1994,principal surface combatants,Aconit,1
1994,principal surface combatants,Cassard,2
1994,principal surface combatants,Clemenceau,2
1994,principal surface combatants,Commandant Riviere,2
